IdZone;IdCP;Code Postal;Commune;Actif
434;19231;17420;SAINT-PALAIS-SUR-MER;0
434;19232;17430;BORDS;0
434;19233;17430;CABARIOT;0
434;19234;17430;CHAMPDOLENT;0
434;19235;17430;GENOUILLE;0
434;19236;17430;LUSSANT;0
434;19237;17430;MORAGNE;0
434;19238;17430;MURON;0
434;19239;17430;SAINT-COUTANT-LE-GRAND;0
434;19240;17430;SAINT-HIPPOLYTE;0
434;19241;17430;TONNAY-CHARENTE;0
434;20532;33000;BORDEAUX;0
434;20533;33100;BORDEAUX;0
434;20534;33110;LE BOUSCAT;0
434;20535;33112;SAINT-LAURENT-MEDOC;0
434;20536;33113;BOURIDEYS;0
434;20537;33113;CAZALIS;0
434;20538;33113;ORIGNE;0
434;20539;33113;SAINT-LEGER-DE-BALSON;0
434;20540;33113;SAINT-SYMPHORIEN;0
434;20541;33114;LE BARP;0
434;20543;33120;ARCACHON;0
434;20544;33121;CARCANS;0
434;20545;33123;LE VERDON-SUR-MER;0
434;20546;33124;AILLAS;0
434;20547;33124;AUROS;0
434;20548;33124;BERTHEZ;0
434;20549;33124;BRANNENS;0
434;20550;33124;BROUQUEYRAN;0
434;20551;33124;LADOS;0
434;20552;33124;SAVIGNAC;0
434;20553;33125;HOSTENS;0
434;20554;33125;LE TUZAN;0
434;20555;33125;LOUCHATS;0
434;20556;33125;SAINT-MAGNE;0
434;20557;33126;SAINT-MICHEL-DE-FRONSAC;0
434;20558;33126;FRONSAC;0
434;20559;33126;LA RIVIERE;0
434;20560;33126;SAINT-AIGNAN;0
434;20561;33127;MARTIGNAS-SUR-JALLE;0
434;20562;33127;SAINT-JEAN-D'ILLAC;0
434;20563;33130;BEGLES;0
434;20564;33133;GALGON;0
434;20565;33138;LANTON;0
434;21046;33750;CROIGNON;0
434;21047;33750;NERIGEAN;0
434;21048;33750;SAINT-GERMAIN-DU-PUCH;0
434;21049;33750;SAINT-QUENTIN-DE-BARON;0
434;21050;33760;ARBIS;0
434;21051;33760;BAIGNEAUX;0
434;21052;33760;BELLEBAT;0
434;21053;33760;BELLEFOND;0
434;21054;33760;CANTOIS;0
434;21055;33760;CESSAC;0
434;21056;33760;COURPIAC;0
434;21057;33760;ESCOUSSANS;0
434;21058;33760;FALEYRAS;0
434;21059;33760;FRONTENAC;0
434;21060;33760;LADAUX;0
434;21061;33760;LUGASSON;0
434;21062;33760;MARTRES;0
434;21063;33760;MONTIGNAC;0
434;21064;33760;ROMAGNE;0
434;21065;33760;SAINT-GENIS-DU-BOIS;0
434;21066;33760;SAINT-PIERRE-DE-BAT;0
434;21067;33760;SOULIGNAC;0
434;21068;33760;TARGON;0
434;21069;33770;SALLES;0
434;21070;33780;SOULAC-SUR-MER;0
434;21071;33790;AURIOLLES;0
434;21072;33790;CAZAUGITAT;0
434;21073;33790;LANDERROUAT;0
434;21074;33790;LISTRAC-DE-DUREZE;0
434;21075;33790;MASSUGAS;0
434;21076;33790;PELLEGRUE;0
434;21077;33790;SAINT-ANTOINE-DU-QUEYRET;0
434;21078;33790;SOUSSAC;0
434;21079;33800;BORDEAUX;0
434;21080;33810;AMBES;0
434;21081;33820;BRAUD-ET-SAINT-LOUIS;1
434;21082;33820;ETAULIERS;1
434;21083;33820;PLEINE-SELVE;1
434;21084;33820;SAINT-AUBIN-DE-BLAYE;1
434;21085;33820;SAINT-CAPRAIS-DE-BLAYE;1
434;21086;33820;SAINT-CIERS-SUR-GIRONDE;1
434;21087;33820;SAINT-PALAIS;1
434;21088;33830;BELIN-BELIET;0
434;21089;33830;LUGOS;0
434;21090;33840;CAPTIEUX;0
434;21091;33840;ESCAUDES;0
434;21092;33840;GISCOS;0
434;21093;33840;GOUALADE;0
434;21094;33840;LARTIGUE;0
434;21095;33840;LERM-ET-MUSSET;0
434;21096;33840;LUCMAU;0
434;21097;33840;SAINT-MICHEL-DE-CASTELNAU;0
434;21098;33850;LEOGNAN;0
434;21099;33860;DONNEZAC;1
434;21100;33860;MARCILLAC;1
434;21101;33860;REIGNAC;1
434;21102;33870;VAYRES;0
434;21103;33880;BAURECH;0
434;21104;33880;CAMBES;0
434;21105;33880;SAINT-CAPRAIS-DE-BORDEAUX;0
434;21106;33890;COUBEYRAC;0
434;21107;33890;GENSAC;0
434;21108;33890;JUILLAC;0
434;21109;33890;PESSAC-SUR-DORDOGNE;0
434;21110;33660;CAMPS-SUR-L'ISLE;0
434;21111;33660;GOURS;0
434;21112;33660;PORCHERES;0
434;21113;33660;PUYNORMAND;0
